TIC,class_raw,class_paper,class_tokens,reference,method,period,class_is_inferred,source_table,ra_deg,dec_deg
215983126,Be=S; signals=S/L,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,242.69756,-49.0221
216158265,Be=Y; signals=I/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,258.43235,-44.72917
216649528,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.4504504504504504,False,J/AJ/163/226/table2,259.07328,-42.33906
216662610,SLF+SPB,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.6108735491753207,False,J/A+A/639/A81/table2 x tablea1,259.10972,-42.66781
216662610,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,259.10972,-42.66781
216775415,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.625,False,J/AJ/163/226/table2,259.37782,-47.73961
216875138,Be=Y; signals=I+/H,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,259.49877,-42.0606
217134952,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,259.85259,-44.22299
217597679,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6024096385542169,False,J/AJ/163/226/table2,260.80651,-42.8292
217667184,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5376344086021505,False,J/AJ/163/226/table2,260.817,-47.4681972222
218139464,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.2048192771084338,False,J/AJ/163/226/table2,261.9784,-47.02622
218854809,Be=Y; signals=S/L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7246376811594204,False,J/AJ/163/226/table2,263.48499,-45.62723
219492314,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
219509849,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
219773853,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
220114410,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6802721088435374,False,J/AJ/163/226/table2,98.793411,6.571684
220197273,EB,ECL,ECL,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.60790273556231,False,J/A+A/639/A81/table2 x tablea1,,
220322383,SLF+beta Cep,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.07972256547215689,False,J/A+A/639/A81/table2 x tablea1,100.244416667,9.89575555556
220322383,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,100.244416667,9.89575555556
220322383,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,100.244416667,9.89575555556
220323146,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,1.949,False,"ApJ 989,177 Table 2 (article HTML)",,
220430912,EB + puls,ECL,ECL|PULS,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,73.11768,-55.69706
220430912,EA(EA),ECL,ECL,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,73.11768,-55.69706
220573709,sdB candidate (Bin/Syst),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.906,False,"ApJ 989,177 Table 6 (MRT)",,
220728104,Be=Y; signals=S/L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.49751243781094534,False,J/AJ/163/226/table2,246.00532,-55.45371
221040358,Be=Y; signals=S/L,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,246.97571,-59.84876
221092292,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,247.05122,-54.60889
221155177,Be=Y; signals=I+,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,247.11273,-56.39764
223994987,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6993006993006994,False,J/AJ/163/226/table2,246.44251,-45.54286
224244458,rot + mini-outburst?,BE,BE|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,353.24275,-37.8182666667
224244458,SXARI+FLARE,ROT,OTHER|ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,1.9157088122605364,False,J/MNRAS/485/3457/table1,353.24275,-37.8182666667
224244458,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,353.24275,-37.8182666667
224244458,Rotation ($b$),ROT,ROT,2022ApJ...924....2B (Barraza+ 2022),visual,1.9311,False,arXiv:2202.01022 Table 2,353.24275,-37.8182666667
224607716,Binary (eclipsing/ellipsoidal),ECL,ECL,2025ApJ...989..177C (Campelo+ 2025),visual,0.494,False,"ApJ 989,177 Table 5 (article HTML)",,
224802716,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,246.77941,-43.38802
225735711,Be=Y; signals=S/L/F/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,247.20785,-44.8126
229013861,rot,ROT,ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,329.66009,-32.35546
229013861,ROT?,ROT,ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,2.3640661938534278,False,J/MNRAS/485/3457/table1,329.66009,-32.35546
229013861,Noisy,NOISY,NOISY,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 3,329.66009,-32.35546
229355590,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6097560975609756,False,J/AJ/163/226/table2,98.43091,8.03615
229356387,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.9259259259259258,False,J/AJ/163/226/table2,98.38432,8.335562
229452839,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,2.342,False,"ApJ 989,177 Table 2 (article HTML)",,
229479255,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
229486109,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
229593795,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
229664008,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
229670516,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,3.699,False,"ApJ 989,177 Table 2 (article HTML)",,
229751806,sdB candidate (Bin+R (sdB+dM/BD)),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.327,False,"ApJ 989,177 Table 6 (MRT)",,
229793060,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,1.061,False,"ApJ 989,177 Table 2 (article HTML)",,
229966103,Pulsation (SPB),PULS,PULS,2025ApJ...989..177C (Campelo+ 2025),visual,1.993,False,"ApJ 989,177 Table 4 (article HTML)",,
230004050,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
230376298,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
230981971,rot / SPB? / Be,BE,BE|PULS|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,24.42852,-57.23675
230981971,BE(BE),BE,BE,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,24.42852,-57.23675
230981971,Ambiguous variability,OTHER,OTHER,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,24.42852,-57.23675
231122278,rot / SPB?,ROT,PULS|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,69.55501,-68.81166
231122278,SPB,PULS,PULS,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,69.55501,-68.81166
231122278,Rotation,ROT,ROT,2022ApJ...924....2B (Barraza+ 2022),visual,4.549,False,arXiv:2202.01022 Table 2,69.55501,-68.81166
231154751,SLF,SLF,SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.5246226558926665,False,J/A+A/639/A81/table2 x tablea1,,
231942365,Be=Y; signals=S/I,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,93.98565,-44.61962
232521983,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
232615474,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
232633722,sdB candidate,OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,1.635,False,"ApJ 989,177 Table 6 (MRT)",,
232643392,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,2.012,False,"ApJ 989,177 Table 2 (article HTML)",,
233056547,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
233073319,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
233094446,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
233121908,Pulsation (SPB),PULS,PULS,2025ApJ...989..177C (Campelo+ 2025),visual,0.544,False,"ApJ 989,177 Table 4 (article HTML)",,
233130512,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
233170098,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
233211303,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
233387809,Pulsation,PULS,PULS,2025ApJ...989..177C (Campelo+ 2025),visual,1.744,False,"ApJ 989,177 Table 4 (article HTML)",,
233497379,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
233535488,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
233539736,Binary (eclipsing/ellipsoidal),ECL,ECL,2025ApJ...989..177C (Campelo+ 2025),visual,0.316,False,"ApJ 989,177 Table 5 (article HTML)",,
233563508,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.819672131147541,False,J/AJ/163/226/table2,250.56854,-47.01566
233571681,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
233613741,Pulsation (SPB),PULS,PULS,2025ApJ...989..177C (Campelo+ 2025),visual,0.693,False,"ApJ 989,177 Table 4 (article HTML)",,
233635622,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
233969306,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.9523809523809523,False,J/AJ/163/226/table2,100.624113,0.899506
234009943,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.8244023083264632,False,J/A+A/639/A81/table2 x tablea1,100.66895,1.71618
234009943,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,100.66895,1.71618
234052684,SLF,SLF,SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,29.41176470588235,False,J/A+A/639/A81/table2 x tablea1,100.91102,3.93253
234052684,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,100.91102,3.93253
234230792,Be=Y; signals=S/I/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7299270072992701,False,J/AJ/163/226/table2,101.98861,0.77611
234422456,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7194244604316548,False,J/AJ/163/226/table2,250.78103,-46.50655
234648113,SLF+rot?,ROT,ROT|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.3986013986013988,False,J/A+A/639/A81/table2 x tablea1,251.03004,-46.14162
234648113,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,251.03004,-46.14162
234752189,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.684931506849315,False,J/AJ/163/226/table2,251.07296,-44.77174
234752466,Be=Y; signals=S/I/H,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,250.92613,-45.46263
234806470,Be=Y; signals=L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.9174311926605504,False,J/AJ/163/226/table2,97.57348,2.84792
234813367,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,97.63724,5.867
234834992,PQ,AMBIGUOUS,AMBIGUOUS,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.4847309743092583,False,J/A+A/639/A81/table2 x tablea1,97.83692,4.8344
234834992,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,97.83692,4.8344
234835218,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,97.87399,4.91364
234840662,SLF,SLF,SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.7761989342806397,False,J/A+A/639/A81/table2 x tablea1,97.98134,4.94286
234840662,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,97.98134,4.94286
234853418,Be=Y; signals=I+/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.4115226337448559,False,J/AJ/163/226/table2,98.068329,1.174704
234881667,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,5.524861878453039,False,J/A+A/639/A81/table2 x tablea1,98.03878,4.82353
234881667,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,98.03878,4.82353
234887704,Be=Y; signals=S/I/H,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,98.17395,4.894
234929785,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.1627906976744187,False,J/AJ/163/226/table2,98.24691,5.80036
234933368,Be=Y; signals=L/F/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.3157894736842106,False,J/AJ/163/226/table2,98.40623,4.81306
234933597,Be=Y; signals=S/I/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,98.4767,4.66238
234933888,EB,ECL,ECL,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,6.882312456985547,False,J/A+A/639/A81/table2 x tablea1,,
234947719,SLF+rot?,ROT,ROT|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.1614401858304297,False,J/A+A/639/A81/table2 x tablea1,98.59821,2.53415
234947719,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,98.59821,2.53415
235376820,Be=Y; signals=I+,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,103.55762,6.68797
235488755,Be=Y; signals=S/I,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,104.2583,9.2704
235540713,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.4424778761061947,False,J/AJ/163/226/table2,104.48332,6.54913
235716106,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
235716442,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
236770588,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
236773991,Pulsation (Pul+Rot (P=1.065d)),PULS,PULS,2025ApJ...989..177C (Campelo+ 2025),visual,0.175,False,"ApJ 989,177 Table 4 (article HTML)",,
236785664,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,0.753,False,"ApJ 989,177 Table 2 (article HTML)",,
236872887,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,5.063,False,"ApJ 989,177 Table 2 (article HTML)",,
236972980,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
237059039,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7692307692307692,False,J/AJ/163/226/table2,251.87641,-45.46048
237197184,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
237532447,Be=Y; signals=,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,102.91916,0.326773
237651093,Be=Y; signals=I/H/V/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.4629629629629629,False,J/AJ/163/226/table2,103.59231,0.18187
237668110,Be=Y; signals=I/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.4273504273504274,False,J/AJ/163/226/table2,103.80686,5.434
237840594,Be=Y; signals=I/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5649717514124294,False,J/AJ/163/226/table2,104.805959,4.454986
238194921,rot / SPB,ROT,PULS|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,56.63978,-76.71593
238194921,SPB+ROT,ROT,PULS|ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,1.375515818431912,False,J/MNRAS/485/3457/table1,56.63978,-76.71593
238194921,Ambiguous variability,OTHER,OTHER,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,56.63978,-76.71593
238314043,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,0.231,False,"ApJ 989,177 Table 2 (article HTML)",,
238381092,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,1.608,False,"ApJ 989,177 Table 2 (article HTML)",,
238489837,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,3.552,False,"ApJ 989,177 Table 2 (article HTML)",,
238719326,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
238791674,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,123.58527,-50.16291
239122172,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
240109525,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
240826471,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
241065253,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
243276811,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
243366614,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
243520386,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
246189955,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,252.60578,-46.15531
246796068,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6622516556291391,False,J/AJ/163/226/table2,253.27751,-47.58162
246953610,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,2.5125628140703515,False,J/A+A/639/A81/table2 x tablea1,253.36924,-42.1214
246953610,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,253.36924,-42.1214
247267245,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,2.3640661938534278,False,J/A+A/639/A81/table2 x tablea1,253.76387,-42.09083
247267245,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,253.76387,-42.09083
247589847,Be=Y; signals=,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,86.405048,13.189185
247699160,Be=Y; signals=I/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,254.06043,-46.84943
248949857,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
250213274,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,222.67267,-52.2646
252991559,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
252997535,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
253110498,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.0416666666666667,False,J/AJ/163/226/table2,194.50345,-59.08432
253177102,Be=Y; signals=S/L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7692307692307692,False,J/AJ/163/226/table2,195.09958,-59.68544
253212775,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,195.39503,-56.09191
253304151,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7299270072992701,False,J/AJ/163/226/table2,195.86166,-59.20697
253380837,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,196.38728,-56.85178
254340855,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5025125628140703,False,J/AJ/163/226/table2,234.94014,-42.76745
256662953,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
256994805,Be=S; signals=I/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,2.0,False,J/AJ/163/226/table2,102.26519,1.00206
257024892,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
257065501,Be=Y; signals=L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7142857142857143,False,J/AJ/163/226/table2,102.284385,0.089448
258109545,sdB candidate,OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,3.232,False,"ApJ 989,177 Table 6 (MRT)",,
258306961,Be=Y; signals=S/L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6329113924050632,False,J/AJ/163/226/table2,241.00906,-47.47611
258461221,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,2.273,False,"ApJ 989,177 Table 2 (article HTML)",,
258700451,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
258704817,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.8,False,J/AJ/163/226/table2,222.185625,-66.5935611111
258826647,sdB candidate,OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.344,False,"ApJ 989,177 Table 6 (MRT)",,
258844836,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
258924365,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
